TypeName,BranchName,Buy,Sell,date
SJC,Đông Nam Bộ,67050.0,67650.0,2023-08-18 14:55:59
SJC,TPHCM,67050.0,67650.0,2023-08-19 08:17:39
SJC,Hà Nội,67050.0,67650.0,2023-08-19 08:17:39
SJC,Đà Nẵng,67050.0,67650.0,2023-08-19 08:17:39
SJC,Miền Tây,67050.0,67650.0,2023-08-19 08:17:39
SJC,Tây Nguyên,67050.0,67650.0,2023-08-19 08:17:39
SJC,Đông Nam Bộ,67050.0,67650.0,2023-08-19 08:17:39
SJC,TPHCM,67050.0,67650.0,2023-08-21 08:29:11
SJC,Hà Nội,67050.0,67650.0,2023-08-21 08:29:11
SJC,Đà Nẵng,67050.0,67650.0,2023-08-21 08:29:11
SJC,Miền Tây,67050.0,67650.0,2023-08-21 08:29:11
SJC,Miền Tây,67200.0,67600.0,2023-08-21 13:31:40
SJC,Miền Tây,67150.0,67550.0,2023-08-21 14:43:58
SJC,Tây Nguyên,67050.0,67650.0,2023-08-21 08:29:11
SJC,Đông Nam Bộ,67050.0,67650.0,2023-08-21 08:29:11
SJC,TPHCM,66950.0,67600.0,2023-08-22 08:24:41
SJC,Hà Nội,66950.0,67600.0,2023-08-22 08:24:41
SJC,Đà Nẵng,66950.0,67600.0,2023-08-22 08:24:41
SJC,Miền Tây,66950.0,67600.0,2023-08-22 08:24:41
SJC,Miền Tây,67150.0,67550.0,2023-08-22 08:40:24
SJC,Miền Tây,67200.0,67600.0,2023-08-22 08:46:11
SJC,Miền Tây,67250.0,67650.0,2023-08-22 14:28:51
SJC,Tây Nguyên,66950.0,67600.0,2023-08-22 08:24:41
SJC,Đông Nam Bộ,66950.0,67600.0,2023-08-22 08:24:41
SJC,TPHCM,67050.0,67700.0,2023-08-23 08:13:23
SJC,TPHCM,67150.0,67750.0,2023-08-23 13:32:32
SJC,TPHCM,67250.0,67900.0,2023-08-23 16:55:40
SJC,Hà Nội,67050.0,67700.0,2023-08-23 08:13:23
SJC,Hà Nội,67150.0,67800.0,2023-08-23 09:59:33
SJC,Hà Nội,67150.0,67800.0,2023-08-23 13:32:20
SJC,Hà Nội,67150.0,67750.0,2023-08-23 13:32:32
SJC,Hà Nội,67150.0,67800.0,2023-08-23 13:34:25
SJC,Hà Nội,67250.0,67900.0,2023-08-23 16:55:40
SJC,Đà Nẵng,67050.0,67700.0,2023-08-23 08:13:23
SJC,Đà Nẵng,67150.0,67750.0,2023-08-23 13:32:32
SJC,Đà Nẵng,67250.0,67900.0,2023-08-23 16:55:40
SJC,Miền Tây,67050.0,67700.0,2023-08-23 08:13:23
SJC,Miền Tây,67300.0,67700.0,2023-08-23 08:30:54
SJC,Miền Tây,67350.0,67750.0,2023-08-23 09:17:40
SJC,Miền Tây,67150.0,67750.0,2023-08-23 13:32:32
SJC,Miền Tây,67350.0,67750.0,2023-08-23 13:36:40
SJC,Miền Tây,67400.0,67800.0,2023-08-23 15:15:54
SJC,Miền Tây,67450.0,67850.0,2023-08-23 16:02:36
SJC,Miền Tây,67500.0,67900.0,2023-08-23 16:12:38
SJC,Miền Tây,67250.0,67900.0,2023-08-23 16:55:40
SJC,Miền Tây,67500.0,67900.0,2023-08-23 16:56:10
SJC,Tây Nguyên,67050.0,67700.0,2023-08-23 08:13:23
SJC,Tây Nguyên,67150.0,67750.0,2023-08-23 13:32:32
SJC,Tây Nguyên,67250.0,67900.0,2023-08-23 16:55:40
SJC,Đông Nam Bộ,67050.0,67700.0,2023-08-23 08:13:23
SJC,Đông Nam Bộ,67150.0,67750.0,2023-08-23 13:32:32
SJC,Đông Nam Bộ,67250.0,67900.0,2023-08-23 16:55:40
SJC,TPHCM,67250.0,67900.0,2023-08-24 08:25:32
SJC,TPHCM,67450.0,68050.0,2023-08-24 13:16:59
SJC,Hà Nội,67250.0,67900.0,2023-08-24 08:25:32
SJC,Hà Nội,67450.0,68050.0,2023-08-24 13:16:59
SJC,Đà Nẵng,67250.0,67900.0,2023-08-24 08:25:32
SJC,Đà Nẵng,67450.0,68050.0,2023-08-24 13:16:59
SJC,Miền Tây,67250.0,67900.0,2023-08-24 08:25:32
SJC,Miền Tây,67650.0,68050.0,2023-08-24 08:36:03
SJC,Miền Tây,67450.0,68050.0,2023-08-24 13:16:59
SJC,Miền Tây,67650.0,68050.0,2023-08-24 13:42:54
SJC,Miền Tây,67600.0,68000.0,2023-08-24 14:00:58
SJC,Miền Tây,67550.0,67950.0,2023-08-24 16:07:52
SJC,Tây Nguyên,67250.0,67900.0,2023-08-24 08:25:32
SJC,Tây Nguyên,67450.0,68050.0,2023-08-24 13:16:59
SJC,Đông Nam Bộ,67250.0,67900.0,2023-08-24 08:25:32
SJC,Đông Nam Bộ,67450.0,68050.0,2023-08-24 13:16:59
SJC,TPHCM,67450.0,68050.0,2023-08-25 08:26:12
SJC,TPHCM,67300.0,67950.0,2023-08-25 09:10:34
SJC,Hà Nội,67450.0,68050.0,2023-08-25 08:26:12
SJC,Hà Nội,67300.0,67950.0,2023-08-25 09:10:34
SJC,Đà Nẵng,67450.0,68050.0,2023-08-25 08:26:12
SJC,Đà Nẵng,67300.0,67950.0,2023-08-25 09:10:34
SJC,Miền Tây,67450.0,68050.0,2023-08-25 08:26:12
SJC,Miền Tây,67450.0,67850.0,2023-08-25 08:34:43
SJC,Miền Tây,67300.0,67950.0,2023-08-25 09:10:34
SJC,Miền Tây,67450.0,67850.0,2023-08-25 09:28:12
SJC,Miền Tây,67500.0,67900.0,2023-08-25 14:29:43
SJC,Miền Tây,67600.0,67900.0,2023-08-25 14:46:40
SJC,Miền Tây,67650.0,67950.0,2023-08-25 16:47:53
SJC,Miền Tây,67550.0,67950.0,2023-08-25 20:35:49
SJC,Tây Nguyên,67450.0,68050.0,2023-08-25 08:26:12
SJC,Tây Nguyên,67300.0,67950.0,2023-08-25 09:10:34
SJC,Đông Nam Bộ,67450.0,68050.0,2023-08-25 08:26:12
SJC,Đông Nam Bộ,67300.0,67950.0,2023-08-25 09:10:34
SJC,TPHCM,67300.0,67950.0,2023-08-26 08:17:04
SJC,Hà Nội,67300.0,67950.0,2023-08-26 08:17:04
SJC,Đà Nẵng,67300.0,67950.0,2023-08-26 08:17:04
SJC,Miền Tây,67300.0,67950.0,2023-08-26 08:17:04
SJC,Miền Tây,67550.0,68050.0,2023-08-26 08:39:32
SJC,Miền Tây,67600.0,68050.0,2023-08-26 14:16:52
SJC,Tây Nguyên,67300.0,67950.0,2023-08-26 08:17:04
SJC,Đông Nam Bộ,67300.0,67950.0,2023-08-26 08:17:04
SJC,TPHCM,67300.0,67950.0,2023-08-28 08:17:59
SJC,TPHCM,67400.0,68050.0,2023-08-28 10:17:40
SJC,Hà Nội,67300.0,67950.0,2023-08-28 08:17:59
SJC,Hà Nội,67470.0,68100.0,2023-08-28 09:17:36
SJC,Hà Nội,67400.0,68050.0,2023-08-28 10:17:40
SJC,Hà Nội,67470.0,68100.0,2023-08-28 10:22:37
SJC,Đà Nẵng,67300.0,67950.0,2023-08-28 08:17:59
SJC,Đà Nẵng,67400.0,68050.0,2023-08-28 10:17:40
SJC,Miền Tây,67300.0,67950.0,2023-08-28 08:17:59
SJC,Miền Tây,67650.0,68050.0,2023-08-28 08:54:32
SJC,Miền Tây,67400.0,68050.0,2023-08-28 10:17:40
SJC,Miền Tây,67650.0,68050.0,2023-08-28 10:23:20
SJC,Miền Tây,67700.0,68100.0,2023-08-28 14:11:12
SJC,Tây Nguyên,67300.0,67950.0,2023-08-28 08:17:59
SJC,Tây Nguyên,67400.0,68050.0,2023-08-28 10:17:40
SJC,Đông Nam Bộ,67300.0,67950.0,2023-08-28 08:17:59
SJC,Đông Nam Bộ,67400.0,68050.0,2023-08-28 10:17:40
SJC,TPHCM,67450.0,68100.0,2023-08-29 08:13:45
SJC,Hà Nội,67450.0,68100.0,2023-08-29 08:13:45
SJC,Đà Nẵng,67450.0,68100.0,2023-08-29 08:13:45
SJC,Miền Tây,67450.0,68100.0,2023-08-29 08:13:45
SJC,Miền Tây,67800.0,68100.0,2023-08-29 08:28:25
SJC,Miền Tây,67850.0,68150.0,2023-08-29 16:31:12
SJC,Tây Nguyên,67450.0,68100.0,2023-08-29 08:13:45
SJC,Đông Nam Bộ,67450.0,68100.0,2023-08-29 08:13:45
SJC,TPHCM,67600.0,68300.0,2023-08-30 08:16:38
SJC,Hà Nội,67600.0,68300.0,2023-08-30 08:16:38
SJC,Đà Nẵng,67600.0,68300.0,2023-08-30 08:16:38
SJC,Miền Tây,67600.0,68300.0,2023-08-30 08:16:38
SJC,Miền Tây,67900.0,68300.0,2023-08-30 08:32:20
SJC,Miền Tây,67850.0,68250.0,2023-08-30 09:41:55
SJC,Miền Tây,67800.0,68200.0,2023-08-30 10:11:18
SJC,Miền Tây,67750.0,68150.0,2023-08-30 11:45:02
SJC,Miền Tây,67700.0,68100.0,2023-08-30 14:24:06
SJC,Tây Nguyên,67600.0,68300.0,2023-08-30 08:16:38
SJC,Đông Nam Bộ,67600.0,68300.0,2023-08-30 08:16:38
SJC,TPHCM,67600.0,68300.0,2023-08-31 08:25:39
SJC,Hà Nội,67600.0,68300.0,2023-08-31 08:25:39
SJC,Đà Nẵng,67600.0,68300.0,2023-08-31 08:25:39
SJC,Miền Tây,67600.0,68300.0,2023-08-31 08:25:39
SJC,Miền Tây,67850.0,68150.0,2023-08-31 08:33:08
SJC,Miền Tây,67800.0,68200.0,2023-08-31 14:37:04
SJC,Miền Tây,67850.0,68250.0,2023-08-31 14:50:30
SJC,Tây Nguyên,67600.0,68300.0,2023-08-31 08:25:39
SJC,Đông Nam Bộ,67600.0,68300.0,2023-08-31 08:25:39
SJC,Miền Tây,67750.0,68250.0,2023-09-01 08:37:00
SJC,TPHCM,67600.0,68300.0,2023-09-04 09:08:45
SJC,Hà Nội,67600.0,68300.0,2023-09-04 09:08:45
SJC,Đà Nẵng,67600.0,68300.0,2023-09-04 09:08:45
SJC,Miền Tây,67750.0,68250.0,2023-09-04 08:44:33
SJC,Miền Tây,67600.0,68300.0,2023-09-04 09:08:45
SJC,Miền Tây,67750.0,68250.0,2023-09-04 10:03:12
SJC,Tây Nguyên,67600.0,68300.0,2023-09-04 09:08:45
SJC,Đông Nam Bộ,67600.0,68300.0,2023-09-04 09:08:45
SJC,TPHCM,67600.0,68300.0,2023-09-05 08:20:20
SJC,TPHCM,67550.0,68200.0,2023-09-05 08:49:30
SJC,TPHCM,67750.0,68350.0,2023-09-05 15:07:44
SJC,TPHCM,67750.0,68350.0,2023-09-05 16:14:34
SJC,Hà Nội,67600.0,68300.0,2023-09-05 08:20:20
SJC,Hà Nội,67550.0,68200.0,2023-09-05 08:49:30
SJC,Hà Nội,67650.0,68300.0,2023-09-05 10:43:25
SJC,Hà Nội,67750.0,68350.0,2023-09-05 15:07:44
SJC,Hà Nội,67750.0,68400.0,2023-09-05 15:09:32
SJC,Hà Nội,67750.0,68350.0,2023-09-05 16:14:34
SJC,Đà Nẵng,67600.0,68300.0,2023-09-05 08:20:20
SJC,Đà Nẵng,67550.0,68200.0,2023-09-05 08:49:30
SJC,Đà Nẵng,67750.0,68350.0,2023-09-05 15:07:44
SJC,Đà Nẵng,67750.0,68350.0,2023-09-05 16:14:34
SJC,Miền Tây,67600.0,68300.0,2023-09-05 08:20:20
SJC,Miền Tây,67750.0,68150.0,2023-09-05 08:35:18
SJC,Miền Tây,67550.0,68200.0,2023-09-05 08:49:30
SJC,Miền Tây,67750.0,68150.0,2023-09-05 08:51:45
SJC,Miền Tây,67800.0,68200.0,2023-09-05 09:33:19
SJC,Miền Tây,67850.0,68150.0,2023-09-05 10:27:43
SJC,Miền Tây,67850.0,68250.0,2023-09-05 10:57:57
SJC,Miền Tây,68000.0,68300.0,2023-09-05 14:15:43
SJC,Miền Tây,68050.0,68350.0,2023-09-05 14:52:32
SJC,Miền Tây,67750.0,68350.0,2023-09-05 15:07:44
SJC,Miền Tây,67750.0,68350.0,2023-09-05 16:14:34
SJC,Miền Tây,68050.0,68350.0,2023-09-05 16:34:38
SJC,Tây Nguyên,67600.0,68300.0,2023-09-05 08:20:20
SJC,Tây Nguyên,67550.0,68200.0,2023-09-05 08:49:30
SJC,Tây Nguyên,67750.0,68350.0,2023-09-05 15:07:44
SJC,Tây Nguyên,67750.0,68350.0,2023-09-05 16:14:34
SJC,Đông Nam Bộ,67600.0,68300.0,2023-09-05 08:20:20
SJC,Đông Nam Bộ,67550.0,68200.0,2023-09-05 08:49:30
SJC,Đông Nam Bộ,67750.0,68350.0,2023-09-05 15:07:44
SJC,Đông Nam Bộ,67750.0,68350.0,2023-09-05 16:14:34
SJC,TPHCM,67750.0,68350.0,2023-09-06 08:18:46
SJC,TPHCM,67800.0,68400.0,2023-09-06 16:45:09
SJC,Hà Nội,67750.0,68350.0,2023-09-06 08:18:46
SJC,Hà Nội,67850.0,68400.0,2023-09-06 09:42:47
SJC,Hà Nội,67800.0,68400.0,2023-09-06 16:45:09
SJC,Đà Nẵng,67750.0,68350.0,2023-09-06 08:18:46
SJC,Đà Nẵng,67800.0,68400.0,2023-09-06 16:45:09
SJC,Miền Tây,67750.0,68350.0,2023-09-06 08:18:46
SJC,Miền Tây,68050.0,68350.0,2023-09-06 08:40:40
SJC,Miền Tây,68050.0,68400.0,2023-09-06 14:04:24
SJC,Miền Tây,67800.0,68400.0,2023-09-06 16:45:09
SJC,Miền Tây,68050.0,68400.0,2023-09-06 16:47:31
SJC,Tây Nguyên,67750.0,68350.0,2023-09-06 08:18:46
SJC,Tây Nguyên,67800.0,68400.0,2023-09-06 16:45:09
SJC,Đông Nam Bộ,67750.0,68350.0,2023-09-06 08:18:46
SJC,Đông Nam Bộ,67800.0,68400.0,2023-09-06 16:45:09
SJC,TPHCM,67800.0,68400.0,2023-09-07 08:22:42
SJC,TPHCM,67900.0,68500.0,2023-09-07 14:39:41
SJC,Hà Nội,67800.0,68400.0,2023-09-07 08:22:42
SJC,Hà Nội,67900.0,68500.0,2023-09-07 14:39:41
SJC,Đà Nẵng,67800.0,68400.0,2023-09-07 08:22:42
SJC,Đà Nẵng,67900.0,68500.0,2023-09-07 14:39:41
SJC,Miền Tây,67800.0,68400.0,2023-09-07 08:22:42
SJC,Miền Tây,68050.0,68350.0,2023-09-07 08:35:59
SJC,Miền Tây,68100.0,68400.0,2023-09-07 11:00:36
SJC,Miền Tây,68150.0,68450.0,2023-09-07 13:45:50
SJC,Miền Tây,68200.0,68500.0,2023-09-07 13:52:33
SJC,Miền Tây,67900.0,68500.0,2023-09-07 14:39:41
SJC,Miền Tây,68200.0,68500.0,2023-09-07 14:45:22
SJC,Miền Tây,68250.0,68550.0,2023-09-07 14:58:59
SJC,Miền Tây,68350.0,68650.0,2023-09-07 16:00:03
SJC,Tây Nguyên,67800.0,68400.0,2023-09-07 08:22:42
SJC,Tây Nguyên,67900.0,68500.0,2023-09-07 14:39:41
SJC,Đông Nam Bộ,67800.0,68400.0,2023-09-07 08:22:42
SJC,Đông Nam Bộ,67900.0,68500.0,2023-09-07 14:39:41
SJC,TPHCM,67900.0,68500.0,2023-09-08 08:20:59
SJC,TPHCM,68200.0,68900.0,2023-09-08 09:12:43
SJC,TPHCM,68200.0,68950.0,2023-09-08 13:35:05
SJC,TPHCM,68100.0,68850.0,2023-09-08 15:13:11
SJC,Hà Nội,67900.0,68500.0,2023-09-08 08:20:59
SJC,Hà Nội,68200.0,68900.0,2023-09-08 09:12:43
SJC,Hà Nội,68200.0,68950.0,2023-09-08 13:35:05
SJC,Hà Nội,68100.0,68850.0,2023-09-08 15:13:11
SJC,Đà Nẵng,67900.0,68500.0,2023-09-08 08:20:59
SJC,Đà Nẵng,68200.0,68900.0,2023-09-08 09:12:43
SJC,Đà Nẵng,68200.0,68950.0,2023-09-08 13:35:05
SJC,Đà Nẵng,68100.0,68850.0,2023-09-08 15:13:11
SJC,Miền Tây,67900.0,68500.0,2023-09-08 08:20:59
SJC,Miền Tây,68400.0,68900.0,2023-09-08 08:37:30
SJC,Miền Tây,68200.0,68900.0,2023-09-08 09:12:43
SJC,Miền Tây,68200.0,68950.0,2023-09-08 13:35:05
SJC,Miền Tây,68300.0,68800.0,2023-09-08 13:51:21
SJC,Miền Tây,68100.0,68850.0,2023-09-08 15:13:11
SJC,Miền Tây,68300.0,68800.0,2023-09-08 15:15:08
SJC,Miền Tây,68250.0,68750.0,2023-09-08 15:16:04
SJC,Tây Nguyên,67900.0,68500.0,2023-09-08 08:20:59
SJC,Tây Nguyên,68200.0,68900.0,2023-09-08 09:12:43
SJC,Tây Nguyên,68200.0,68950.0,2023-09-08 13:35:05
SJC,Tây Nguyên,68100.0,68850.0,2023-09-08 15:13:11
SJC,Đông Nam Bộ,67900.0,68500.0,2023-09-08 08:20:59
SJC,Đông Nam Bộ,68200.0,68900.0,2023-09-08 09:12:43
SJC,Đông Nam Bộ,68200.0,68950.0,2023-09-08 13:35:05
SJC,Đông Nam Bộ,68100.0,68850.0,2023-09-08 15:13:11
SJC,TPHCM,68100.0,68850.0,2023-09-09 08:02:58
SJC,Hà Nội,68100.0,68850.0,2023-09-09 08:02:58
SJC,Đà Nẵng,68100.0,68850.0,2023-09-09 08:02:58
SJC,Miền Tây,68100.0,68850.0,2023-09-09 08:02:58
SJC,Miền Tây,68250.0,68750.0,2023-09-09 08:35:32
SJC,Tây Nguyên,68100.0,68850.0,2023-09-09 08:02:58
SJC,Đông Nam Bộ,68100.0,68850.0,2023-09-09 08:02:58
SJC,Miền Tây,68350.0,68750.0,2023-09-10 09:16:53
SJC,TPHCM,68100.0,68850.0,2023-09-11 08:20:29
SJC,TPHCM,68200.0,68900.0,2023-09-11 10:10:35
SJC,Hà Nội,68100.0,68850.0,2023-09-11 08:20:29
SJC,Hà Nội,68200.0,68850.0,2023-09-11 09:02:36
SJC,Hà Nội,68200.0,68900.0,2023-09-11 10:10:35
SJC,Hà Nội,68250.0,68900.0,2023-09-11 10:49:11
SJC,Đà Nẵng,68100.0,68850.0,2023-09-11 08:20:29
SJC,Đà Nẵng,68200.0,68900.0,2023-09-11 10:10:35
SJC,Miền Tây,68100.0,68850.0,2023-09-11 08:20:29
SJC,Miền Tây,68350.0,68850.0,2023-09-11 08:31:37
SJC,Miền Tây,68400.0,68900.0,2023-09-11 09:53:14
SJC,Miền Tây,68200.0,68900.0,2023-09-11 10:10:35
SJC,Miền Tây,68400.0,68900.0,2023-09-11 10:12:16
SJC,Tây Nguyên,68100.0,68850.0,2023-09-11 08:20:29
SJC,Tây Nguyên,68200.0,68900.0,2023-09-11 10:10:35
SJC,Đông Nam Bộ,68100.0,68850.0,2023-09-11 08:20:29
SJC,Đông Nam Bộ,68200.0,68900.0,2023-09-11 10:10:35
SJC,TPHCM,68200.0,68900.0,2023-09-12 08:27:34
SJC,Hà Nội,68200.0,68900.0,2023-09-12 08:27:34
SJC,Đà Nẵng,68200.0,68900.0,2023-09-12 08:27:34
SJC,Miền Tây,68200.0,68900.0,2023-09-12 08:27:34
SJC,Miền Tây,68350.0,68850.0,2023-09-12 08:35:05
SJC,Miền Tây,68300.0,68800.0,2023-09-12 10:08:12
SJC,Miền Tây,68250.0,68750.0,2023-09-12 13:46:33
SJC,Tây Nguyên,68200.0,68900.0,2023-09-12 08:27:34
SJC,Đông Nam Bộ,68200.0,68900.0,2023-09-12 08:27:34
SJC,TPHCM,68100.0,68800.0,2023-09-13 08:18:43
SJC,TPHCM,68000.0,68700.0,2023-09-13 14:16:51
SJC,Hà Nội,68100.0,68800.0,2023-09-13 08:18:43
SJC,Hà Nội,68000.0,68700.0,2023-09-13 14:16:51
SJC,Đà Nẵng,68100.0,68800.0,2023-09-13 08:18:43
SJC,Đà Nẵng,68000.0,68700.0,2023-09-13 14:16:51
SJC,Miền Tây,68100.0,68800.0,2023-09-13 08:18:43
SJC,Miền Tây,68300.0,68800.0,2023-09-13 08:49:27
SJC,Miền Tây,68200.0,68700.0,2023-09-13 09:08:14
SJC,Miền Tây,68000.0,68700.0,2023-09-13 14:16:51
SJC,Miền Tây,68200.0,68700.0,2023-09-13 14:18:35
SJC,Miền Tây,68150.0,68650.0,2023-09-13 14:21:52
SJC,Tây Nguyên,68100.0,68800.0,2023-09-13 08:18:43
SJC,Tây Nguyên,68000.0,68700.0,2023-09-13 14:16:51
SJC,Đông Nam Bộ,68100.0,68800.0,2023-09-13 08:18:43
SJC,Đông Nam Bộ,68000.0,68700.0,2023-09-13 14:16:51
SJC,TPHCM,68000.0,68700.0,2023-09-14 08:22:11
SJC,TPHCM,67900.0,68600.0,2023-09-14 09:44:04
SJC,Hà Nội,68000.0,68700.0,2023-09-14 08:22:11
SJC,Hà Nội,67900.0,68600.0,2023-09-14 09:44:04
SJC,Đà Nẵng,68000.0,68700.0,2023-09-14 08:22:11
SJC,Đà Nẵng,67900.0,68600.0,2023-09-14 09:44:04
SJC,Miền Tây,68000.0,68700.0,2023-09-14 08:22:11
SJC,Miền Tây,68100.0,68600.0,2023-09-14 08:32:26
SJC,Miền Tây,67900.0,68600.0,2023-09-14 09:44:04
SJC,Miền Tây,68100.0,68600.0,2023-09-14 09:45:30
SJC,Miền Tây,68000.0,68500.0,2023-09-14 10:19:07
SJC,Tây Nguyên,68000.0,68700.0,2023-09-14 08:22:11
SJC,Tây Nguyên,67900.0,68600.0,2023-09-14 09:44:04
SJC,Đông Nam Bộ,68000.0,68700.0,2023-09-14 08:22:11
SJC,Đông Nam Bộ,67900.0,68600.0,2023-09-14 09:44:04
SJC,TPHCM,67900.0,68600.0,2023-09-15 08:19:54
SJC,TPHCM,67900.0,68600.0,2023-09-15 09:01:51
SJC,TPHCM,68000.0,68800.0,2023-09-15 17:22:56
SJC,Hà Nội,67900.0,68600.0,2023-09-15 08:19:54
SJC,Hà Nội,67900.0,68600.0,2023-09-15 09:01:51
SJC,Hà Nội,68000.0,68800.0,2023-09-15 17:22:56
SJC,Đà Nẵng,67900.0,68600.0,2023-09-15 08:19:54
SJC,Đà Nẵng,67900.0,68600.0,2023-09-15 09:01:51
SJC,Đà Nẵng,68000.0,68800.0,2023-09-15 17:22:56
SJC,Miền Tây,67900.0,68600.0,2023-09-15 08:19:54
SJC,Miền Tây,68100.0,68500.0,2023-09-15 08:38:15
SJC,Miền Tây,68150.0,68550.0,2023-09-15 08:42:18
SJC,Miền Tây,67900.0,68600.0,2023-09-15 09:01:51
SJC,Miền Tây,68200.0,68600.0,2023-09-15 09:05:24
SJC,Miền Tây,68150.0,68650.0,2023-09-15 10:39:17
SJC,Miền Tây,68200.0,68700.0,2023-09-15 11:04:23
SJC,Miền Tây,68000.0,68800.0,2023-09-15 17:22:56
SJC,Miền Tây,68200.0,68700.0,2023-09-15 17:27:50
SJC,Tây Nguyên,67900.0,68600.0,2023-09-15 08:19:54
SJC,Tây Nguyên,67900.0,68600.0,2023-09-15 09:01:51
SJC,Tây Nguyên,68000.0,68800.0,2023-09-15 17:22:56
SJC,Đông Nam Bộ,67900.0,68600.0,2023-09-15 08:19:54
SJC,Đông Nam Bộ,67900.0,68600.0,2023-09-15 09:01:51
SJC,Đông Nam Bộ,68000.0,68800.0,2023-09-15 17:22:56
SJC,TPHCM,68000.0,68800.0,2023-09-16 08:13:44
SJC,Hà Nội,68000.0,68800.0,2023-09-16 08:13:44
SJC,Đà Nẵng,68000.0,68800.0,2023-09-16 08:13:44
SJC,Miền Tây,68000.0,68800.0,2023-09-16 08:13:44
SJC,Miền Tây,68450.0,68950.0,2023-09-16 08:37:07
SJC,Tây Nguyên,68000.0,68800.0,2023-09-16 08:13:44
SJC,Đông Nam Bộ,68000.0,68800.0,2023-09-16 08:13:44
SJC,TPHCM,68250.0,68950.0,2023-09-18 08:21:04
SJC,TPHCM,68400.0,69100.0,2023-09-18 10:25:20
SJC,TPHCM,68500.0,69250.0,2023-09-18 11:15:38
SJC,Hà Nội,68250.0,68950.0,2023-09-18 08:21:04
SJC,Hà Nội,68400.0,69100.0,2023-09-18 10:25:20
SJC,Hà Nội,68500.0,69250.0,2023-09-18 11:15:38
SJC,Đà Nẵng,68250.0,68950.0,2023-09-18 08:21:04
SJC,Đà Nẵng,68400.0,69100.0,2023-09-18 10:25:20
SJC,Đà Nẵng,68500.0,69250.0,2023-09-18 11:15:38
SJC,Miền Tây,68250.0,68950.0,2023-09-18 08:21:04
SJC,Miền Tây,68500.0,69000.0,2023-09-18 08:33:03
SJC,Miền Tây,68500.0,69000.0,2023-09-18 09:52:47
SJC,Miền Tây,68550.0,69050.0,2023-09-18 09:53:32
SJC,Miền Tây,68400.0,69100.0,2023-09-18 10:25:20
SJC,Miền Tây,68550.0,69050.0,2023-09-18 10:26:43
SJC,Miền Tây,68600.0,69100.0,2023-09-18 10:39:26
SJC,Miền Tây,68650.0,69150.0,2023-09-18 10:43:38
SJC,Miền Tây,68700.0,69200.0,2023-09-18 10:53:18
SJC,Miền Tây,68500.0,69250.0,2023-09-18 11:15:38
SJC,Miền Tây,68700.0,69200.0,2023-09-18 11:17:10
SJC,Miền Tây,68650.0,69150.0,2023-09-18 14:51:28
SJC,Miền Tây,68500.0,69100.0,2023-09-18 14:59:16
SJC,Miền Tây,68450.0,69050.0,2023-09-18 15:36:58
SJC,Tây Nguyên,68250.0,68950.0,2023-09-18 08:21:04
SJC,Tây Nguyên,68400.0,69100.0,2023-09-18 10:25:20
SJC,Tây Nguyên,68500.0,69250.0,2023-09-18 11:15:38
SJC,Đông Nam Bộ,68250.0,68950.0,2023-09-18 08:21:04
SJC,Đông Nam Bộ,68400.0,69100.0,2023-09-18 10:25:20
SJC,Đông Nam Bộ,68500.0,69250.0,2023-09-18 11:15:38
SJC,TPHCM,68500.0,69250.0,2023-09-19 08:08:22
SJC,TPHCM,68600.0,69300.0,2023-09-19 10:59:10
SJC,Hà Nội,68500.0,69250.0,2023-09-19 08:08:22
SJC,Hà Nội,68600.0,69300.0,2023-09-19 10:59:10
SJC,Đà Nẵng,68500.0,69250.0,2023-09-19 08:08:22
SJC,Đà Nẵng,68600.0,69300.0,2023-09-19 10:59:10
SJC,Miền Tây,68500.0,69250.0,2023-09-19 08:08:22
SJC,Miền Tây,68700.0,69200.0,2023-09-19 08:35:55
SJC,Miền Tây,68750.0,69250.0,2023-09-19 09:34:18
SJC,Miền Tây,68600.0,69300.0,2023-09-19 10:59:10
SJC,Miền Tây,68750.0,69250.0,2023-09-19 11:06:20
SJC,Miền Tây,68850.0,69350.0,2023-09-19 12:01:29
SJC,Miền Tây,68700.0,69200.0,2023-09-19 15:15:53
SJC,Miền Tây,68650.0,69150.0,2023-09-19 16:07:09
SJC,Tây Nguyên,68500.0,69250.0,2023-09-19 08:08:22
SJC,Tây Nguyên,68600.0,69300.0,2023-09-19 10:59:10
SJC,Đông Nam Bộ,68500.0,69250.0,2023-09-19 08:08:22
SJC,Đông Nam Bộ,68600.0,69300.0,2023-09-19 10:59:10
SJC,TPHCM,68600.0,69300.0,2023-09-20 08:19:42
SJC,Hà Nội,68600.0,69300.0,2023-09-20 08:19:42
SJC,Đà Nẵng,68600.0,69300.0,2023-09-20 08:19:42
SJC,Miền Tây,68600.0,69300.0,2023-09-20 08:19:42
SJC,Miền Tây,68700.0,69200.0,2023-09-20 08:33:46
SJC,Miền Tây,68800.0,69300.0,2023-09-20 10:31:23
SJC,Miền Tây,68850.0,69350.0,2023-09-20 13:38:46
SJC,Miền Tây,68700.0,69200.0,2023-09-20 14:32:50
SJC,Tây Nguyên,68600.0,69300.0,2023-09-20 08:19:42
SJC,Đông Nam Bộ,68600.0,69300.0,2023-09-20 08:19:42
SJC,TPHCM,68600.0,69300.0,2023-09-21 08:20:59
SJC,Hà Nội,68600.0,69300.0,2023-09-21 08:20:59
SJC,Đà Nẵng,68600.0,69300.0,2023-09-21 08:20:59
